respondent_id,has_seen_any_star_wars_film,is_star_wars_fan,seen_episode_i_the_phantom_menace,seen_episode_ii_attack_of_the_clones,seen_episode_iii_revenge_of_the_sith,seen_episode_iv_a_new_hope,seen_episode_v_the_empire_strikes_back,seen_episode_vi_return_of_the_jedi,rank_episode_i_the_phantom_menace,rank_episode_ii_attack_of_the_clones,rank_episode_iii_revenge_of_the_sith,rank_episode_iv_a_new_hope,rank_episode_v_the_empire_strikes_back,rank_episode_vi_return_of_the_jedi,opinion_han_solo,opinion_luke_skywalker,opinion_princess_leia_organa,opinion_anakin_skywalker,opinion_obi_wan_kenobi,opinion_emperor_palpatine,opinion_darth_vader,opinion_lando_calrissian,opinion_boba_fett,opinion_c_3po,opinion_r2_d2,opinion_jar_jar_binks,opinion_padme_amidala,opinion_yoda,which_character_shot_first,is_familiar_with_expanded_universe,is_expanded_universe_fan,is_star_trek_fan,gender,age,household_income,education,location_census_region,total_movies_seen,has_complete_movie_ranking,opinion_score_han_solo,opinion_score_luke_skywalker,opinion_score_princess_leia_organa,opinion_score_anakin_skywalker,opinion_score_obi_wan_kenobi,opinion_score_emperor_palpatine,opinion_score_darth_vader,opinion_score_lando_calrissian,opinion_score_boba_fett,opinion_score_c_3po,opinion_score_r2_d2,opinion_score_jar_jar_binks,opinion_score_padme_amidala,opinion_score_yoda,average_character_opinion_score,has_seen_any_star_wars_film_binary,is_star_wars_fan_binary,is_familiar_with_expanded_universe_binary,is_expanded_universe_fan_binary,is_star_trek_fan_binary,movie_consumption_segment,fan_segment,has_demographic_info
3290011286.0,yes,yes,1,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),somewhat favorably,very favorably,unfamiliar (n/a),very favorably,very favorably,very favorably,unfamiliar (n/a),very favorably,i don't understand this question,no,,yes,female,45-60,,graduate degree,south atlantic,3,1,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,,2.0,2.0,2.0,,2.0,1.9090909090909092,1,1.0,0.0,,1.0,medium_consumption,fan,1
3290010419.0,yes,no,1,0,0,1,1,1,3.0,4.0,5.0,6.0,1.0,2.0,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat unfavorably,very unfavorably,very unfavorably,somewhat unfavorably,somewhat unfavorably,very unfavorably,i don't understand this question,no,,no,male,> 60,"$100,000 - $149,999",graduate degree,middle atlantic,4,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,-0.5714285714285714,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3290008538.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,,some college or associate degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3290005674.0,yes,yes,1,1,1,1,1,1,1.0,2.0,3.0,5.0,6.0,4.0,somewhat favorably,very favorably,somewhat unfavorably,very unfavorably,somewhat unfavorably,very unfavorably,very unfavorably,very unfavorably,very unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very unfavorably,somewhat unfavorably,greedo,yes,yes,yes,female,> 60,"$0 - $24,999",some college or associate degree,mountain,6,1,1.0,2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,-1.0,-0.8571428571428571,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3290002601.0,yes,yes,1,1,1,1,1,1,2.0,6.0,3.0,1.0,5.0,4.0,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,very unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,somewhat favorably,very favorably,i don't understand this question,no,,no,female,18-29,"$0 - $24,999",graduate degree,east north central,6,1,1.0,1.0,1.0,1.0,1.0,-1.0,-2.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.7857142857142857,1,1.0,0.0,,0.0,high_consumption,fan,1
3289997713.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,yes,male,> 60,"$50,000 - $99,999",bachelor degree,mountain,6,1,2.0,2.0,2.0,2.0,2.0,0.0,-1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.1428571428571428,1,1.0,0.0,,1.0,high_consumption,fan,1
3289997196.0,yes,yes,1,1,1,1,1,1,6.0,3.0,4.0,5.0,1.0,2.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,very unfavorably,very unfavorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat favorably,very unfavorably,somewhat favorably,somewhat favorably,han,yes,yes,yes,male,45-60,,bachelor degree,east north central,6,1,2.0,2.0,2.0,1.0,2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,-2.0,1.0,1.0,0.6428571428571429,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3289996800.0,yes,yes,1,1,1,1,1,1,4.0,3.0,5.0,2.0,6.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,unfamiliar (n/a),somewhat unfavorably,somewhat favorably,very unfavorably,very favorably,very favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,no,female,18-29,"$0 - $24,999",bachelor degree,new england,6,1,2.0,2.0,2.0,1.0,2.0,,-1.0,1.0,-2.0,2.0,2.0,-2.0,0.0,2.0,0.8461538461538461,1,1.0,0.0,,0.0,high_consumption,fan,1
3289996025.0,yes,yes,1,1,1,1,1,1,6.0,4.0,5.0,3.0,2.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very favorably,very favorably,very favorably,very unfavorably,very favorably,very favorably,greedo,yes,yes,yes,female,30-44,"$100,000 - $149,999",graduate degree,pacific,6,1,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.5714285714285714,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3289995352.0,yes,no,1,1,1,1,1,1,2.0,3.0,4.0,5.0,1.0,6.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,greedo,yes,no,no,female,> 60,"$25,000 - $49,999",bachelor degree,east south central,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0.0,1.0,0.0,0.0,high_consumption,not_fan,1
3289993284.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,30-44,"$50,000 - $99,999",graduate degree,south atlantic,2,1,2.0,2.0,2.0,2.0,2.0,,-2.0,,,2.0,2.0,,,2.0,1.5555555555555556,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3289991708.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,30-44,"$0 - $24,999",high school degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289989311.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,30-44,"$0 - $24,999",high school degree,south atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289988393.0,yes,no,1,1,1,1,1,1,2.0,3.0,4.0,5.0,1.0,6.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,,very favorably,somewhat favorably,somewhat favorably,somewhat favorably,greedo,yes,no,no,female,> 60,"$50,000 - $99,999",some college or associate degree,pacific,6,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.5384615384615385,1,0.0,1.0,0.0,0.0,high_consumption,not_fan,1
3289987865.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,45-60,,graduate degree,west south central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289986698.0,yes,no,0,0,0,1,0,0,2.0,3.0,4.0,1.0,5.0,6.0,neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),unfamiliar (n/a),very favorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,female,> 60,"$100,000 - $149,999",some college or associate degree,east south central,1,1,0.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,,,2.0,,,1.0,0.5,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3289985995.0,yes,no,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,i don't understand this question,no,,no,male,> 60,"$50,000 - $99,999",some college or associate degree,pacific,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.7142857142857142,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3289980534.0,yes,yes,1,1,1,1,1,1,1.0,2.0,5.0,6.0,4.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,unfamiliar (n/a),very favorably,neither favorably nor unfavorably (neutral),unfamiliar (n/a),very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,no,female,> 60,,graduate degree,new england,6,1,2.0,2.0,2.0,1.0,2.0,,2.0,0.0,,2.0,2.0,0.0,0.0,2.0,1.4166666666666667,1,1.0,0.0,,0.0,high_consumption,fan,1
3289973506.0,yes,yes,1,1,1,1,1,1,4.0,5.0,3.0,6.0,2.0,1.0,very favorably,somewhat favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,yes,female,30-44,,graduate degree,pacific,6,1,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,-1.0,0.0,2.0,1.1428571428571428,1,1.0,0.0,,1.0,high_consumption,fan,1
3289972382.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,yes,female,> 60,"$0 - $24,999",some college or associate degree,pacific,0,0,,,,,,,,,,,,,,,,0,,,,1.0,no_movies_seen,unknown,1
3289971452.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,> 60,"$50,000 - $99,999",some college or associate degree,middle atlantic,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289971256.0,yes,no,1,1,1,1,1,1,5.0,6.0,3.0,4.0,2.0,1.0,very favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,i don't understand this question,no,,no,male,30-44,,bachelor degree,east north central,6,1,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.3571428571428572,1,0.0,0.0,,0.0,high_consumption,not_fan,1
3289963393.0,yes,yes,1,0,0,0,1,1,3.0,2.0,4.0,5.0,6.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,> 60,"$150,000+",bachelor degree,mountain,3,1,2.0,2.0,2.0,2.0,2.0,,-2.0,,,2.0,2.0,,,2.0,1.5555555555555556,1,1.0,0.0,,0.0,medium_consumption,fan,1
3289962839.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,30-44,,,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289962614.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,1.0,3.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,somewhat unfavorably,somewhat unfavorably,somewhat unfavorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,greedo,yes,yes,yes,male,> 60,"$50,000 - $99,999",graduate degree,west north central,6,1,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,2.0,2.0,0.0,2.0,2.0,1.1428571428571428,1,1.0,1.0,1.0,1.0,high_consumption,fan,1
3289956408.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,female,> 60,"$25,000 - $49,999",some college or associate degree,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289955364.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,somewhat favorably,somewhat favorably,somewhat favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,male,45-60,"$50,000 - $99,999",some college or associate degree,middle atlantic,6,1,2.0,1.0,1.0,0.0,2.0,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,2.0,0.7142857142857143,1,1.0,0.0,,1.0,high_consumption,fan,1
3289952496.0,yes,yes,1,1,1,1,1,1,5.0,2.0,3.0,4.0,6.0,1.0,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),i don't understand this question,yes,no,yes,male,30-44,"$50,000 - $99,999",some college or associate degree,new england,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07142857142857142,1,1.0,1.0,0.0,1.0,high_consumption,fan,1
3289951011.0,yes,no,0,1,1,1,1,1,4.0,5.0,6.0,3.0,1.0,2.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,somewhat favorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),very favorably,han,no,,yes,female,> 60,"$50,000 - $99,999",bachelor degree,east north central,5,1,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.1428571428571428,1,0.0,0.0,,1.0,high_consumption,not_fan,1
3289949516.0,yes,no,1,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,,,,,,,,,,3,1,2.0,2.0,2.0,2.0,2.0,0.0,2.0,,,2.0,2.0,-1.0,0.0,1.0,1.3333333333333333,1,0.0,,,,medium_consumption,not_fan,0
3289949409.0,yes,yes,0,0,0,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,unfamiliar (n/a),very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),very favorably,han,no,,yes,male,30-44,"$50,000 - $99,999",bachelor degree,west north central,3,1,2.0,2.0,2.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.8333333333333333,1,1.0,0.0,,1.0,medium_consumption,fan,1
3289943405.0,yes,no,0,0,0,1,1,1,5.0,6.0,1.0,2.0,4.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,somewhat unfavorably,very favorably,somewhat unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,han,no,,no,male,> 60,"$50,000 - $99,999",graduate degree,mountain,3,1,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,-1.0,2.0,-1.0,1.0,0.0,2.0,1.0,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3289943097.0,yes,no,1,0,0,1,1,1,4.0,5.0,6.0,2.0,3.0,1.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),very favorably,neither favorably nor unfavorably (neutral),very unfavorably,very favorably,unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),somewhat favorably,very favorably,han,no,,no,female,45-60,"$50,000 - $99,999",graduate degree,middle atlantic,4,1,2.0,2.0,2.0,0.0,2.0,0.0,-2.0,2.0,,2.0,2.0,,1.0,2.0,1.25,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3289942520.0,no,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,no,male,18-29,"$50,000 - $99,999",bachelor degree,east north central,0,0,,,,,,,,,,,,,,,,0,,,,0.0,no_movies_seen,unknown,1
3289933137.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,very favorably,very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),,very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,i don't understand this question,no,,no,female,> 60,"$25,000 - $49,999",some college or associate degree,pacific,1,1,2.0,2.0,2.0,,,,-2.0,,,2.0,2.0,1.0,,1.0,1.25,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3289927404.0,yes,no,1,0,0,1,1,1,4.0,5.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,unfamiliar (n/a),very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,> 60,,graduate degree,pacific,4,1,2.0,2.0,2.0,2.0,2.0,,0.0,1.0,,2.0,2.0,,,2.0,1.7,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3289924943.0,yes,yes,0,0,0,0,1,1,3.0,4.0,5.0,6.0,1.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat unfavorably,very favorably,very favorably,somewhat unfavorably,neither favorably nor unfavorably (neutral),very favorably,greedo,yes,yes,yes,female,45-60,"$150,000+",bachelor degree,west south central,2,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,-1.0,2.0,2.0,-1.0,0.0,2.0,1.0,1,1.0,1.0,1.0,1.0,low_consumption,fan,1
3289923980.0,yes,yes,1,1,1,1,1,1,6.0,5.0,4.0,2.0,1.0,3.0,very favorably,very favorably,very favorably,neither favorably nor unfavorably (neutral),somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),somewhat favorably,neither favorably nor unfavorably (neutral),somewhat favorably,somewhat favorably,very unfavorably,neither favorably nor unfavorably (neutral),very favorably,han,yes,no,yes,female,45-60,"$50,000 - $99,999",graduate degree,pacific,6,1,2.0,2.0,2.0,0.0,1.0,-2.0,0.0,1.0,0.0,1.0,1.0,-2.0,0.0,2.0,0.5714285714285714,1,1.0,1.0,0.0,1.0,high_consumption,fan,1
3289920249.0,yes,yes,1,1,1,1,1,1,5.0,4.0,6.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,unfamiliar (n/a),somewhat favorably,very favorably,very favorably,somewhat favorably,very favorably,very favorably,i don't understand this question,no,,no,female,18-29,"$150,000+",bachelor degree,south atlantic,6,1,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.6153846153846154,1,1.0,0.0,,0.0,high_consumption,fan,1
3289919285.0,yes,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,no_movies_seen,unknown,0
3289918842.0,yes,no,0,0,0,0,1,1,1.0,2.0,4.0,5.0,6.0,3.0,very favorably,somewhat favorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,unfamiliar (n/a),somewhat favorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,somewhat favorably,unfamiliar (n/a),unfamiliar (n/a),somewhat favorably,han,no,,no,male,45-60,"$0 - $24,999",some college or associate degree,pacific,2,1,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.1428571428571428,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3289914533.0,yes,yes,1,1,1,1,1,1,2.0,3.0,1.0,4.0,5.0,6.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,greedo,no,,no,male,18-29,,some college or associate degree,pacific,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,0.0,,0.0,high_consumption,fan,1
3289914097.0,yes,yes,1,1,1,1,1,1,4.0,5.0,6.0,2.0,1.0,3.0,neither favorably nor unfavorably (neutral),very favorably,very favorably,somewhat favorably,very favorably,very unfavorably,somewhat unfavorably,somewhat favorably,neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),somewhat favorably,very favorably,i don't understand this question,no,,yes,female,45-60,"$50,000 - $99,999",bachelor degree,middle atlantic,6,1,0.0,2.0,2.0,1.0,2.0,-2.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5714285714285714,1,1.0,0.0,,1.0,high_consumption,fan,1
3289913649.0,yes,no,1,0,0,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,unfamiliar (n/a),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),neither favorably nor unfavorably (neutral),unfamiliar (n/a),unfamiliar (n/a),neither favorably nor unfavorably (neutral),neither favorably nor unfavorably (neutral),unfamiliar (n/a),unfamiliar (n/a),unfamiliar (n/a),i don't understand this question,no,,no,male,> 60,"$0 - $24,999",bachelor degree,pacific,1,1,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,0.0,1,0.0,0.0,,0.0,low_consumption,not_fan,1
3289911175.0,yes,yes,0,0,0,1,1,1,5.0,6.0,4.0,3.0,2.0,1.0,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,greedo,no,,yes,male,> 60,,high school degree,mountain,3,1,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.6428571428571428,1,1.0,0.0,,1.0,medium_consumption,fan,1
3289909917.0,yes,yes,1,1,1,1,1,1,4.0,6.0,5.0,1.0,2.0,3.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,somewhat favorably,neither favorably nor unfavorably (neutral),very favorably,very favorably,very unfavorably,very favorably,very favorably,greedo,no,,yes,male,45-60,"$150,000+",some college or associate degree,new england,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,-2.0,2.0,2.0,1.5,1,1.0,0.0,,1.0,high_consumption,fan,1
3289907541.0,yes,no,1,0,0,0,1,1,1.0,4.0,5.0,6.0,3.0,2.0,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,very favorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,i don't understand this question,no,,no,female,> 60,"$50,000 - $99,999",graduate degree,pacific,3,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
3289905986.0,yes,no,1,1,1,0,0,0,1.0,2.0,3.0,4.0,5.0,6.0,unfamiliar (n/a),neither favorably nor unfavorably (neutral),somewhat favorably,somewhat unfavorably,somewhat favorably,unfamiliar (n/a),very unfavorably,unfamiliar (n/a),unfamiliar (n/a),very favorably,very favorably,somewhat favorably,somewhat favorably,very favorably,i don't understand this question,no,,no,female,18-29,"$0 - $24,999",bachelor degree,west north central,3,1,,0.0,1.0,-1.0,1.0,,-2.0,,,2.0,2.0,1.0,1.0,2.0,0.7,1,0.0,0.0,,0.0,medium_consumption,not_fan,1
